Molecule ChEMBL ID,smiles,Standard Value
CHEMBL576781,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN(C)C,-1.2
CHEMBL575122,CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CC[C@]2(CO2)[C@@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,13.28
CHEMBL566757,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,51.39
CHEMBL568305,O=C(CCCCCCCn1cc(-c2cccnc2)nn1)Nc1ccccc1-c1ccccc1,-8.59
CHEMBL583042,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1,16.74
CHEMBL586058,C=CCNC(=O)c1cc([N+](=O)[O-])cc2c(=O)[nH]c(Nc3ccc(Cl)c(Cl)c3)nc12,10.88
CHEMBL1256849,Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,2.42
CHEMBL1764,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,18.6
CHEMBL604677,O=C(O)c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc([N+](=O)[O-])cc3)c1)C2=O,-5.66
CHEMBL592374,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,0.09
CHEMBL592676,COc1cc([C@H]2Oc3ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3O[C@@H]2CO)ccc1O,1.42
CHEMBL596674,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,5.11
CHEMBL1076347,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,101.03
CHEMBL1079227,COc1ccc(C(C)=O)c(O)c1,-4.43
CHEMBL1416055,O[C@@H](Cc1ccncc1)C(Cl)(Cl)Cl,0.07
CHEMBL1430530,Cc1cc(C)c(C2=NOC3C4CCC(C4)C23)c(C)c1,6.52
CHEMBL3989798,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.O.O.O=C(O)/C=C/C(=O)O,0.85
CHEMBL1436478,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](CC1CCCC1)NS2(=O)=O,12.74
CHEMBL1436543,CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,10.59
CHEMBL1439973,CC(C)(O)C(Cl)(Cl)Cl,-5.06
CHEMBL1443163,Cc1cc(C)c(S(=O)(=O)Nc2ccccc2C(F)(F)F)c(C)c1,8.88
CHEMBL1451173,CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O,14.03
CHEMBL1454946,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,35.37
CHEMBL1683636,CCCCCCCCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C.[I-],37.73
CHEMBL1472975,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,47.19
CHEMBL1473849,CN1CCc2cc(Br)c(O)cc2[C@H](c2ccccc2)C1,6.62
CHEMBL1476996,CC(=O)N(OCc1ccccc1)[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,7.36
CHEMBL1484738,N=C(Nc1ccc(I)cc1)NC1C2CC3CC(C2)CC1C3,105.49
CHEMBL1512949,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21,27.87
CHEMBL1526024,C[C@@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12,-1.08
CHEMBL1527608,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,0.08
CHEMBL1554655,O=C(O)c1ccc(/C=C2/SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,-0.78
CHEMBL1568415,CCc1ccc(/C=C2/SC(=S)NC2=O)cc1,0.52
CHEMBL1111,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,-9.97
CHEMBL243712,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,9.47
CHEMBL443114,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@]8(CC[C@@H](C)CN8)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,2.15
CHEMBL1322824,CCC(N)C(O)c1ccc(O)c(O)c1.Cl,1.16
CHEMBL1566956,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,0.68
CHEMBL370252,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,1.59
CHEMBL1378024,CCCc1cc(C(N)=S)ccn1,30.32
CHEMBL4303528,CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1,88.52
CHEMBL1498001,CS(=O)(=O)N(Cc1ccco1)CC(O)Cn1c2ccccc2c2ccccc21,9.18
CHEMBL4303662,C[C@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,23.8
CHEMBL1079604,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,-6.36
CHEMBL2093113,Nc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,-2
CHEMBL4297456,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(N)=O,2.44
CHEMBL2107387,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,16.91
CHEMBL2105088,CCOC(=O)Nc1nc2ccccc2[nH]1,0.73
CHEMBL1770248,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,-2.48
CHEMBL4303334,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,-2.89
CHEMBL2106158,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(O)(C(F)(F)F)C(F)(F)F)C[C@@H](O)C[C@@H]1O,-0.51
CHEMBL2106444,C[C@@H](S)C(=O)NCC(=O)O,-5.22
CHEMBL3402762,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,18.44
CHEMBL3410223,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(OC(F)(F)F)cc1,59.7
CHEMBL3414574,CCC(CC)n1ccc2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(C#N)cc21,-1.82
CHEMBL3544966,O=C1NC(=O)/C(=C/c2ccc3nccc(-c4ccncc4)c3c2)S1,92.44
CHEMBL3544983,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,4.03
CHEMBL3545365,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,-0.4
CHEMBL3581693,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,35.36
CHEMBL3646118,O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,3.92
CHEMBL3948730,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,24.32
CHEMBL3990456,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1,4.23
CHEMBL3039448,CC(=O)[C@@]1(O)CCC2C3C[C@H](C)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,-0.37
CHEMBL1587,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,-2.2
CHEMBL506981,COc1cccc(OC)c1-c1cc(C(=O)NC2(C(=O)O)C3CC4CC(C3)CC2C4)nn1-c1ccnc2cc(Cl)ccc12,-0.76
CHEMBL515916,Cc1nn(-c2ccccc2)c(C)c1/C=N/N1CCN(Cc2ccccc2)CC1,13.18
CHEMBL489156,COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1,-4.52
CHEMBL464982,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,1.98
CHEMBL3785909,COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,0.09
CHEMBL291747,C[C@@H](O)[C@H](N)C(=O)O,-1.21
CHEMBL58355,CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1,-7.04
CHEMBL60264,COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1,19.16
CHEMBL66092,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,-4.28
CHEMBL10,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,-0.92
CHEMBL30,CN/C(=N/CCSCc1nc[nH]c1C)NC#N,-12.58
CHEMBL276679,CCN[C@@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,1.52
CHEMBL480,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,19.31
CHEMBL3561076,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl.Cl,-2.52
CHEMBL207538,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.22
CHEMBL210846,O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1F)c1ccc([N+](=O)[O-])cc1,9.16
CHEMBL224720,FC(F)(F)c1cccc(-c2noc(-c3cc(-c4ccccc4)c(C(F)(F)F)s3)n2)c1,-9.68
CHEMBL225519,O=C1NCCc2[nH]c(-c3ccncc3)cc21,45.76
CHEMBL226838,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,-4.16
CHEMBL1256752,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)/C=C\C(=O)O,36.23
CHEMBL398440,Cc1cc(O)cc(C)c1Cl,1.59
CHEMBL1339,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,4.3
CHEMBL406375,c1ccc(-c2n[nH]c3c2oc2ccccc23)cc1,-5.18
CHEMBL1255778,Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,-2.13
CHEMBL858,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,-2.85
CHEMBL865,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,38.66
CHEMBL1201004,Br.COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,-9.59
CHEMBL898,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,-4.27
CHEMBL53292,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,4.25
CHEMBL23455,Nc1c2c(nc3ccccc13)CCCC2O.O=C(O)/C=C\C(=O)O,-2.3
CHEMBL52606,C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](O)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C,16.19
CHEMBL294029,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-1.24
CHEMBL294453,CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N/C(=N/C2CCCCC2)NC2CCCCC2)cc1,2.39
CHEMBL1616,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.Cl,0.61
CHEMBL1718,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,4.97
CHEMBL416715,CC[C@@H](C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,27.33
CHEMBL38,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,-4.96
CHEMBL432527,CC(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-0.12
CHEMBL1552895,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CN.Cl,76.43
CHEMBL14460,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,7.47
CHEMBL1129,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,0.43
CHEMBL2106615,CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,5.64
CHEMBL46516,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,42.19
CHEMBL296641,CCCCN(CC)c1nc(C)nc2c1c(C)c(C)n2-c1c(C)cc(C)cc1C,58.97
CHEMBL48449,C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]1CC[C@H]2O1,-12.52
CHEMBL378544,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,33.96
CHEMBL49302,COc1ccc(/C=C/CCCCOc2ccc(C(=O)c3cccc(C(=O)O)c3)cc2CCC(=O)O)cc1,33.34
CHEMBL880,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,-6.05
CHEMBL885,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,-3.69
CHEMBL892,COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,39.12
CHEMBL296588,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,49
CHEMBL50267,O=C(O)c1cc(O)c2c(Cl)cc(Cl)cc2n1,7.34
CHEMBL300389,OCCCNc1cc(-c2ccnc(Nc3cccc(Cl)c3)n2)ccn1,8.87
CHEMBL299749,CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NC(C)(C)C)N(C)Cc1ccc(C(C)(C)C)cc1,19.57
CHEMBL53366,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,0.27
CHEMBL2360084,Cl.Cl.OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,52.25
CHEMBL55743,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,20.55
CHEMBL291962,CC(C)C[C@H](N)C(=O)O,-6.28
CHEMBL56331,Cc1c[nH]c(=O)n(CCCN2CCN(c3ccccc3OCC(F)(F)F)CC2)c1=O,8.58
CHEMBL465704,Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,95.79
CHEMBL61872,CC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2C[C@H]1C)OCO3,11.92
CHEMBL539313,CCC1(C2=NCCN2)Cc2ccccc2O1.Cl,-2.03
CHEMBL303516,O=C1Nc2cc(Cl)c(Cl)cc2N2CCNC[C@H]12,1.14
CHEMBL14,C[N+](C)(C)CCOC(N)=O.[Cl-],15.33
CHEMBL1256131,CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl,18.01
CHEMBL304428,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,11.71
CHEMBL63323,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,7.93
CHEMBL304253,Cc1ccc(N=C2NCCN2)c(Cl)c1,19.02
CHEMBL293391,Cc1ncc[nH]1,7.09
CHEMBL63902,N[C@@H](CC(=O)NO)C(=O)O,-3.9
CHEMBL65892,CN(C)Cc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,-5.47
CHEMBL69998,CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1,3.46
CHEMBL70159,O=C(O)c1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,19.19
CHEMBL323612,CC(C)(NS(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1)C(=O)NO,7.67
CHEMBL331237,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,13.98
CHEMBL325226,Cc1c(NC(=O)N2CCOCC2)ccc2c1c1ccccc1n2C(C)C,18.95
CHEMBL1180,O=C(O)c1ccc2cc(-c3ccc(O)c(C45CC6CC(CC(C6)C4)C5)c3)ccc2c1,47.58
CHEMBL119709,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,8.96
CHEMBL333081,O=C1NN(C(=O)Nc2ccc(Br)cc2)[C@@H](c2ccccc2)[C@@H]1c1ccccc1,-0.61
CHEMBL119888,O=C(O)c1ccccc1S,-6.49
CHEMBL332898,Clc1cccc(Nc2nnc(-c3ccccc3)c3ccccc23)c1,6.57
CHEMBL122413,COc1cccc(NC(=O)/C=C/c2ccc(Cl)cc2)c1,48.37
CHEMBL120735,CCN(CCNC(=O)Nc1ccccc1Br)c1cccc(C)c1,-2.54
CHEMBL1191,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,13.56
CHEMBL1201171,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl,0.74
CHEMBL1200654,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,-7.22
CHEMBL127071,Cc1ncccc1OC[C@@H]1CCCN1,-7.06
CHEMBL128136,C[S@@+]([O-])CCCCN=C=S,106.81
CHEMBL334491,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,-2.56
CHEMBL336296,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,1.07
CHEMBL137648,O=C(CCCN1CCC2(CC1)C(=O)N(Cc1cccc(F)c1)CN2c1ccccc1)c1ccc(F)cc1,102.38
CHEMBL441095,CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(C(N)=O)cc2)CC1,-22.09
CHEMBL1712923,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)/C=C\C(=O)O,15.98
CHEMBL312311,CCC(=O)c1ccc(O)cc1,-6.79
CHEMBL1023,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,-8.87
CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,5.56
CHEMBL312750,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,3.02
CHEMBL542207,Cl.O=C(O)C1=CCCN(CCOC(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)C1,-1.08
CHEMBL1516474,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12.O=C(O)/C=C\C(=O)O,-0.47
CHEMBL23588,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,-0.17
CHEMBL75474,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43C)C1CC=C2n1cnc2ccccc21,68.97
CHEMBL1897150,Cl.NCC(CC(=O)O)c1ccc(Cl)cc1,1.99
CHEMBL24909,c1ccc2sc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1,0.94
CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,-1.64
CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,-4.99
CHEMBL283078,Nc1nc(=S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,77.04
CHEMBL90882,CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,1.09
CHEMBL90290,Cn1cnnc1Sc1c([N+](=O)[O-])ncn1C,-6.7
CHEMBL1128,CC[N+](C)(C)c1cccc(O)c1.[Cl-],-6.94
CHEMBL316069,CN1CC[C@@H]2CN3CCc4cccc(c43)[C@@H]2C1,15.76
CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0.3
CHEMBL734,CC(=O)NO,-5.92
CHEMBL146,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,5.02
CHEMBL284895,NC(C(=O)O)c1cc(O)no1,2.92
CHEMBL280974,O[C@@H](CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,-10.13
CHEMBL757,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,9.36
CHEMBL279731,O=C(O)[C@H]1C[C@@H](CP(=O)(O)O)CCN1,-10.76
CHEMBL1256958,CNC[C@H](O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,5.47
CHEMBL105442,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,18.04
CHEMBL102358,O=C(/C=C/c1ccccc1)NCCO,-4.17
CHEMBL269259,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCNC(=O)COc2cccc([C@@H](CCc3ccc(OC)c(OC)c3)OC(=O)[C@@H]3CCCCN3C(=O)[C@@H](CC)c3cc(OC)c(OC)c(OC)c3)c2)c1)c1cc(OC)c(OC)c(OC)c1,0.48
CHEMBL325372,COC(=O)c1ccc(O)cc1,36.17
CHEMBL322970,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1,-4.75
CHEMBL115121,Cc1cccc(NC(=O)N[C@@H]2N=C(c3ccccc3)c3ccccc3N(CC(=O)c3ccccc3C)C2=O)c1,13.43
CHEMBL119385,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,-9.62
CHEMBL338802,NC(N)=NS(=O)(=O)c1ccc(N)cc1,0.82
CHEMBL127592,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,24.59
CHEMBL134074,Cc1ccc2c(c1)C1(CCN(CCc3nc(-c4ccccc4)oc3C)CC1)OC(=O)N2,11.53
CHEMBL139055,CCCCCCCCCCCCCCCC(=O)OC(C)C,-2.02
CHEMBL1345,N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,23.23
CHEMBL149,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314,16.2
CHEMBL284377,N[C@@H](COP(=O)(O)O)C(=O)O,2.74
CHEMBL33620,COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)c4ccccc4n3C)cc2)cc1OC,67.72
CHEMBL284768,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,12.46
CHEMBL1200961,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,-2.74
CHEMBL39999,S=C(NCCc1ccccn1)Nc1ccc(Br)cn1,-0.18
CHEMBL39878,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1ccc(O)cc1,6.4
CHEMBL38943,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,1.94
CHEMBL1374843,N=C(N)NCc1cccc(I)c1.N=C(N)NCc1cccc(I)c1.O=S(=O)(O)O,71.79
CHEMBL264374,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,2.8
CHEMBL297784,Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,5.82
CHEMBL298019,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,11.4
CHEMBL4303606,CC(C)(O)c1ccn2c(-c3ccc(F)c(-c4ccc(F)cc4C#N)c3)cnc2c1F,100.82
CHEMBL42743,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,3.54
CHEMBL1506,CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,2.86
CHEMBL1201141,CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O,-6.67
CHEMBL1291,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,26.55
CHEMBL4303279,CN(C)CCCC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1,2.57
CHEMBL4303637,CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,-2.04
,,
